client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,latency_ms,render_x,render_y
unknown_3667,0,0,1765032435843,1765032435843,0,0,0
player_3,79,82,1765032435887,1765032435887,0,0.0,2.0
player_3,80,83,1765032435937,1765032435937,0,0.0,2.0
player_3,0,0,1765032435962,1765032435962,0,0.0,2.0
player_3,0,84,1765032435962,1765032435962,0,0.0,2.0
player_3,81,85,1765032435988,1765032435989,1,0.0,2.0
player_3,82,86,1765032436039,1765032436040,1,0.0,2.0
player_3,83,87,1765032436090,1765032436090,0,0.0,2.0
player_3,84,88,1765032436140,1765032436140,0,0.0,2.0
player_3,85,89,1765032436191,1765032436191,0,0.0,2.0
player_3,86,90,1765032436242,1765032436242,0,0.0,2.0
player_3,87,92,1765032436292,1765032436292,0,0.0,1.512
player_3,88,93,1765032436343,1765032436343,0,0.0,1.262144
player_3,89,95,1765032436394,1765032436394,0,0.0,1.1342177279999999
player_3,90,96,1765032436444,1765032436444,0,0.0,1.068719476736
player_3,91,97,1765032436494,1765032436495,1,0.488,1.035184372088832
player_3,92,98,1765032436545,1765032436545,0,0.7378560000000001,1.0180143985094818
player_3,93,99,1765032436595,1765032436595,0,0.865782272,1.0
player_3,94,100,1765032436646,1765032436646,0,0.931280523264,1.0
player_3,95,101,1765032436697,1765032436697,0,1.5622525023289344,1.0
player_3,96,102,1765032436747,1765032436747,0,1.7758732811924145,1.0
player_3,97,103,1765032436797,1765032436798,1,1.8852471199705163,1.0
player_3,0,0,1765032436846,1765032436846,0,1.9412465254249045,1.0
player_3,0,105,1765032436846,1765032436846,0,1.9412465254249045,1.0
player_3,98,106,1765032436848,1765032436848,0,1.9412465254249045,1.0
player_3,99,107,1765032436898,1765032436899,1,1.481918221017551,1.0
player_3,100,108,1765032436949,1765032436949,0,1.2467421291609861,1.0
player_3,101,109,1765032436999,1765032436999,0,1.1263319701304249,1.0
player_3,102,110,1765032437049,1765032437050,1,1.0646819687067777,1.0
player_3,0,105,1765032436846,1765032437053,207,1.0646819687067777,1.0
player_3,103,111,1765032437100,1765032437100,0,1.52111716797787,1.0
player_3,104,112,1765032437150,1765032437151,1,1.7548119900046695,1.0
player_3,105,113,1765032437201,1765032437201,0,1.8744637388823908,1.0
player_3,106,114,1765032437252,1765032437252,0,1.935725434307784,1.0
player_3,107,115,1765032437302,1765032437302,0,1.9670914223655855,1.488
player_3,108,116,1765032437353,1765032437354,1,1.9831508082511797,1.737856
player_3,109,118,1765032437404,1765032437404,0,2.0,1.8657822720000001
player_3,110,119,1765032437455,1765032437455,0,2.0,1.931280523264
player_3,111,120,1765032437505,1765032437506,1,2.0,2.452815627911168
player_3,112,121,1765032437556,1765032437556,0,2.0,2.719841601490518
player_3,113,122,1765032437606,1765032437606,0,2.0,2.856558899963145
player_3,114,123,1765032437657,1765032437657,0,2.0,2.9265581567811303
player_3,115,124,1765032437708,1765032437708,0,1.512,2.9623977762719385
player_3,116,125,1765032437758,1765032437758,0,1.262144,2.9807476614512325
player_3,117,126,1765032437808,1765032437809,1,1.1342177279999999,3.0
player_3,0,0,1765032437853,1765032437853,0,1.068719476736,3.0
player_3,0,128,1765032437853,1765032437853,0,1.068719476736,3.0
player_3,118,129,1765032437859,1765032437859,0,1.068719476736,3.0
player_3,119,130,1765032437910,1765032437910,0,1.035184372088832,3.0
player_3,120,131,1765032437961,1765032437961,0,1.0180143985094818,3.0
player_3,121,132,1765032438011,1765032438011,0,1.0,3.0
player_3,122,133,1765032438061,1765032438062,1,1.0,3.0
player_3,123,134,1765032438112,1765032438112,0,1.0,3.0
player_3,124,135,1765032438162,1765032438162,0,0.512,3.0
player_3,125,136,1765032438213,1765032438213,0,0.26214400000000004,3.0
player_3,126,137,1765032438263,1765032438263,0,0.13421772800000004,3.0
player_3,127,139,1765032438313,1765032438314,1,0.06871947673600001,3.0
player_3,128,140,1765032438364,1765032438364,0,0.035184372088832,2.5119999999999996
player_3,129,142,1765032438414,1765032438414,0,0.018014398509481985,2.262144
player_3,130,143,1765032438465,1765032438465,0,0.0,2.1342177280000003
player_3,131,144,1765032438515,1765032438515,0,0.0,2.068719476736
player_3,132,145,1765032438566,1765032438566,0,0.488,2.035184372088832
player_3,133,146,1765032438617,1765032438617,0,0.7378560000000001,2.018014398509482
player_3,134,147,1765032438668,1765032438668,0,0.865782272,2.0
player_3,135,148,1765032438719,1765032438719,0,0.931280523264,2.4880000000000004
player_3,136,149,1765032438770,1765032438770,0,0.9648156279111679,2.737856
player_3,137,150,1765032438820,1765032438821,1,0.981985601490518,2.8657822719999997
player_3,0,0,1765032438856,1765032438856,0,1.0,2.931280523264
player_3,0,151,1765032438856,1765032438856,0,1.0,2.931280523264
player_3,138,152,1765032438871,1765032438872,1,1.0,2.931280523264
player_3,139,153,1765032438921,1765032438922,1,1.488,2.964815627911168
player_3,140,154,1765032438972,1765032438973,1,1.7902848,2.9855884811924147
player_3,141,155,1765032439023,1765032439023,0,1.8926258176000001,3.0
player_3,142,156,1765032439074,1765032439074,0,1.9450244186112,3.0
player_3,143,157,1765032439125,1765032439125,0,1.9718525023289344,2.5119999999999996
player_3,144,158,1765032439175,1765032439175,0,1.9855884811924145,2.262144
player_3,145,159,1765032439225,1765032439226,1,2.0,2.1342177280000003
player_3,146,160,1765032439276,1765032439276,0,2.0,2.068719476736
player_3,147,161,1765032439327,1765032439327,0,2.0,1.547184372088832
player_3,148,162,1765032439377,1765032439378,1,2.0,1.280158398509482
player_3,149,164,1765032439428,1765032439428,0,2.0,1.1434411000368547
player_3,150,165,1765032439478,1765032439479,1,2.0,1.0734418432188695
player_3,151,166,1765032439529,1765032439529,0,2.0,1.5256022237280613
player_3,152,167,1765032439579,1765032439580,1,2.0,1.7571083385487674
player_3,153,168,1765032439630,1765032439630,0,2.0,1.875639469336969
player_3,154,169,1765032439680,1765032439681,1,2.0,1.9363274083005282
player_3,155,170,1765032439731,1765032439731,0,2.4880000000000004,1.9673996330498704
player_3,156,171,1765032439781,1765032439781,0,2.737856,1.9833086121215335
player_3,157,173,1765032439832,1765032439832,0,2.8657822719999997,2.0
player_3,0,0,1765032439863,1765032439863,0,2.91410065408,2.0
player_3,0,0,1765032439863,1765032439863,0,2.91410065408,2.0
player_3,158,174,1765032439883,1765032439883,0,2.931280523264,2.0
player_3,159,175,1765032439933,1765032439934,1,2.964815627911168,2.0
player_3,160,176,1765032439984,1765032439984,0,2.981985601490518,2.0
player_3,161,177,1765032440034,1765032440034,0,3.0,2.0
player_3,162,178,1765032440085,1765032440085,0,3.0,2.0
