client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,latency_ms,render_x,render_y,is_critical,cell_id,success
unknown_7043,0,0,4979,723,1,0,0,0,none,0
player_2,0,0,4993,736,1,2,1,0,none,0
player_2,0,13,4994,736,1,2,1,1,19_19,1
player_2,12,14,5004,747,1,2,1,0,none,0
player_2,13,15,5059,812,1,2,1,0,none,0
player_2,14,17,5122,874,1,2,1,0,none,0
player_2,15,18,5177,921,1,2,1,0,none,0
player_2,16,19,5227,970,1,2,2,0,none,0
player_2,17,20,5278,1026,1,2,2,0,none,0
player_2,18,21,5432,1175,1,2,2,0,none,0
player_2,19,22,5486,1233,1,2,2,0,none,0
player_2,20,23,5537,1281,1,2,3,0,none,0
player_2,21,24,5588,1332,1,2,3,0,none,0
player_2,22,25,5640,1384,1,2,3,0,none,0
player_2,23,26,5704,1447,1,2,3,0,none,0
player_2,24,27,5756,1499,1,2.92224,3.0,0,none,0
player_2,25,29,5806,1551,1,3,3,0,none,0
player_2,26,31,5858,1600,1,3,3,0,none,0
player_2,27,32,5908,1650,1,3,2,0,none,0
player_2,28,33,5960,1702,1,3,2,0,none,0
player_2,0,0,5996,1740,1,3,2,0,none,0
player_2,0,34,5998,1740,1,3,2,1,17_19,1
player_2,29,35,6010,1753,1,3,2,0,none,0
player_2,30,36,6060,1803,1,3,2,0,none,0
player_2,31,38,6112,1857,1,3,3,0,none,0
player_2,32,39,6162,1907,1,3,3,0,none,0
player_2,33,40,6213,1956,1,3,3,0,none,0
player_2,34,41,6264,2008,1,3,3,0,none,0
player_2,35,42,6315,2057,1,3,4,0,none,0
player_2,36,43,6365,2107,1,3,4,0,none,0
player_2,37,44,6416,2159,1,3,4,0,none,0
player_2,38,45,6467,2210,1,3,4,0,none,0
player_2,39,46,6518,2260,1,2,4,0,none,0
player_2,40,47,6568,2312,1,2,4,0,none,0
player_2,41,48,6620,2364,1,2,4,0,none,0
player_2,42,49,6669,2412,1,2,4,0,none,0
player_2,43,50,6719,2462,1,1,4,0,none,0
player_2,44,52,6770,2513,1,1,4,0,none,0
player_2,45,53,6821,2564,1,1,4,0,none,0
player_2,46,55,6871,2616,1,1,4,0,none,0
player_2,47,56,6923,2666,1,1.92224,4.0,0,none,0
player_2,48,57,6978,2720,1,2,4,0,none,0
player_2,0,0,6997,2739,1,2,4,0,none,0
player_2,0,0,6997,2739,1,2,4,1,17_19,0
player_2,49,58,7029,2771,1,2,4,0,none,0
player_2,50,59,7079,2822,1,2,4,0,none,0
player_2,51,61,7129,2872,1,2.92224,4.0,0,none,0
player_2,52,62,7181,2924,1,3,4,0,none,0
player_2,53,63,7231,2975,1,3,4,0,none,0
player_2,54,64,7282,3025,1,3,4,0,none,0
player_2,55,65,7332,3075,1,4,4,0,none,0
player_2,56,66,7383,3126,1,4,4,0,none,0
player_2,57,67,7434,3177,1,4,4,0,none,0
player_2,58,68,7485,3228,1,4,4,0,none,0
player_2,59,69,7535,3279,1,3,4,0,none,0
player_2,60,70,7585,3328,1,3,4,0,none,0
player_2,61,71,7642,3384,1,3,4,0,none,0
player_2,62,72,7693,3436,1,3,4,0,none,0
player_2,63,73,7743,3486,1,3,5,0,none,0
player_2,64,74,7798,3544,1,3,5,0,none,0
player_2,65,75,7849,3592,1,3,5,0,none,0
player_2,66,77,7900,3642,1,3,5,0,none,0
player_2,67,78,7950,3693,1,2,5,0,none,0
player_2,0,0,8000,3742,1,2,5,0,none,0
player_2,0,79,8002,3744,1,2,5,1,18_19,1
player_2,68,80,8003,3745,1,2,5,0,none,0
player_2,69,81,8051,3794,1,2,5,0,none,0
player_2,70,83,8106,3849,1,2,5,0,none,0
player_2,71,84,8158,3901,1,2,4,0,none,0
player_2,72,85,8209,3952,1,2,4,0,none,0
player_2,73,86,8261,4005,1,2,4,0,none,0
player_2,74,87,8314,4056,1,2,4,0,none,0
player_2,75,88,8371,4115,1,3,4,0,none,0
player_2,76,89,8422,4166,1,3,4,0,none,0
player_2,77,90,8473,4216,1,3,4,0,none,0
player_2,78,91,8523,4265,1,3,4,0,none,0
player_2,79,92,8574,4317,1,2,4,0,none,0
player_2,80,93,8625,4367,1,2,4,0,none,0
player_2,81,94,8675,4418,1,2,4,0,none,0
player_2,82,95,8730,4472,1,2,4,0,none,0
player_2,83,97,8780,4522,1,2.92224,4.0,0,none,0
player_2,84,98,8857,4600,1,3,4,0,none,0
player_2,85,99,8905,4648,1,3,4,0,none,0
player_2,86,100,8955,4698,1,3.92224,4.0,0,none,0
player_2,0,0,9002,4746,1,4,4,0,none,0
player_2,0,0,9002,4746,1,4,4,1,19_19,0
player_2,87,101,9006,4751,1,4,4,0,none,0
player_2,88,102,9064,4807,1,4,4,0,none,0
player_2,89,104,9146,4888,1,4,4,0,none,0
player_2,90,105,9198,4941,1,4,4,0,none,0
player_2,91,106,9251,4994,1,4,4,0,none,0
player_2,92,107,9308,5051,1,4,4,0,none,0
player_2,93,108,9359,5101,1,5,4,0,none,0
player_2,94,109,9409,5151,1,5,4,0,none,0
player_2,95,110,9459,5202,1,5,4,0,none,0
player_2,96,111,9509,5252,1,5,4,0,none,0
player_2,97,112,9560,5303,1,5,4,0,none,0
player_2,98,113,9611,5355,1,5,4,0,none,0
player_2,99,114,9663,5405,1,5,4,0,none,0
player_2,100,115,9713,5457,1,5,4,0,none,0
player_2,101,116,9767,5510,1,5,4,0,none,0
player_2,102,118,9820,5565,1,5,4,0,none,0
player_2,103,120,9871,5615,1,5,4,0,none,0
player_2,104,121,9922,5664,1,5,4,0,none,0
player_2,105,122,9979,5721,1,4,4,0,none,0
player_2,0,0,10010,5754,1,4,4,0,none,0
player_2,0,123,10012,5754,1,4,4,1,19_17,1
player_2,106,124,10029,5772,1,4,4,0,none,0
player_2,107,125,10080,5823,1,4,4,0,none,0
player_2,108,126,10130,5876,1,4,4,0,none,0
player_2,109,127,10181,5924,1,4,5,0,none,0
player_2,110,128,10231,5974,1,4,5,0,none,0
player_2,111,129,10282,6024,1,4,5,0,none,0
player_2,112,130,10333,6075,1,4,5,0,none,0
player_2,113,131,10383,6125,1,3,5,0,none,0
player_2,114,132,10440,6182,1,3,5,0,none,0
player_2,115,133,10492,6236,1,3,5,0,none,0
player_2,116,134,10542,6285,1,3,5,0,none,0
player_2,117,135,10593,6336,1,4,5,0,none,0
player_2,118,136,10644,6386,1,4,5,0,none,0
player_2,119,137,10695,6438,1,4,5,0,none,0
player_2,120,138,10751,6496,1,4,5,0,none,0
player_2,121,140,10806,6550,1,4.0,4.07776,0,none,0
player_2,122,141,10856,6600,1,4,4,0,none,0
player_2,123,142,10908,6651,1,4,4,0,none,0
player_2,124,143,10977,6720,1,4,4,0,none,0
player_2,0,0,11014,6757,1,3.1296,4.0,0,none,0
player_2,0,0,11014,6757,1,3.1296,4.0,1,19_19,0
player_2,125,144,11028,6770,1,3,4,0,none,0
player_2,126,145,11079,6822,1,3,4,0,none,0
player_2,127,146,11133,6878,1,3,4,0,none,0
player_2,128,147,11184,6926,1,4,4,0,none,0
player_2,129,148,11235,6977,1,4,4,0,none,0
player_2,130,149,11286,7029,1,4,4,0,none,0
player_2,131,150,11337,7078,1,4,4,0,none,0
player_2,132,151,11387,7129,1,5,4,0,none,0
player_2,133,152,11438,7180,1,5,4,0,none,0
player_2,134,153,11489,7232,1,5,4,0,none,0
player_2,135,154,11541,7283,1,5,4,0,none,0
player_2,136,155,11592,7335,1,5,3,0,none,0
player_2,137,156,11642,7385,1,5,3,0,none,0
player_2,138,157,11694,7436,1,5,3,0,none,0
player_2,139,158,11749,7493,1,5,3,0,none,0
player_2,140,160,11805,7547,1,5,2,0,none,0
player_2,141,161,11854,7596,1,5,2,0,none,0
player_2,142,162,11905,7647,1,5,2,0,none,0
player_2,143,163,11956,7699,1,5,2,0,none,0
player_2,144,164,12007,7750,1,5,2,0,none,0
player_2,0,0,12024,7767,1,5,2,0,none,0
player_2,0,0,12025,7767,1,5,2,1,18_19,0
player_2,145,165,12057,7800,1,5,2,0,none,0
