client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,latency_ms,render_x,render_y,is_critical,cell_id,success
unknown_9124,0,0,6072,457,1,0,0,0,none,0
player_4,0,0,6079,463,1,0,0,0,none,0
player_4,0,38,6079,463,1,0,0,1,19_1,1
player_4,35,39,6109,493,1,0,0,0,none,0
player_4,36,41,6159,541,1,0,0,0,none,0
player_4,37,42,6209,596,1,0,0,0,none,0
player_4,38,43,6260,644,1,0,0,0,none,0
player_4,39,44,6310,694,1,0,0,0,none,0
player_4,40,45,6361,744,1,0,0,0,none,0
player_4,41,46,6414,798,1,0,1,0,none,0
player_4,42,47,6465,850,1,0,1,0,none,0
player_4,43,48,6516,907,1,0,1,0,none,0
player_4,44,49,6577,960,1,0,1,0,none,0
player_4,45,50,6628,1012,1,0,1,0,none,0
player_4,47,52,6729,1115,1,0,1,0,none,0
player_4,48,53,6789,1176,1,0,1,0,none,0
player_4,49,54,6836,1220,1,0,1,0,none,0
player_4,50,55,6886,1270,1,0,1,0,none,0
player_4,51,56,6936,1320,1,0,1,0,none,0
player_4,52,57,6987,1371,1,0,1,0,none,0
player_4,53,58,7037,1421,1,0,1,0,none,0
player_4,0,0,7083,1466,1,0,1,0,none,0
player_4,0,60,7083,1466,1,0,1,1,18_0,1
player_4,54,61,7090,1478,1,0,1,0,none,0
player_4,55,62,7138,1521,1,0,1,0,none,0
player_4,56,63,7188,1573,1,0,1,0,none,0
player_4,57,64,7238,1624,1,0,2,0,none,0
player_4,58,65,7289,1672,1,0,2,0,none,0
player_4,59,66,7340,1724,1,0,2,0,none,0
player_4,60,67,7391,1774,1,0,2,0,none,0
player_4,61,68,7441,1825,1,0,1,0,none,0
player_4,62,70,7492,1876,1,0,1,0,none,0
player_4,63,71,7542,1932,1,0,1,0,none,0
player_4,64,72,7593,1979,1,0,1,0,none,0
player_4,65,73,7644,2027,1,0,2,0,none,0
player_4,66,74,7697,2082,1,0,2,0,none,0
player_4,67,75,7750,2135,1,0,2,0,none,0
player_4,68,76,7804,2187,1,0,2,0,none,0
player_4,69,77,7855,2241,1,0,2,0,none,0
player_4,70,78,7909,2295,1,0,2,0,none,0
player_4,71,79,7961,2346,1,0,2,0,none,0
player_4,72,80,8011,2394,1,1,2,0,none,0
player_4,73,82,8063,2449,1,1,2,0,none,0
player_4,0,0,8099,2482,1,1,2,0,none,0
player_4,0,83,8099,2482,1,1,2,1,17_0,1
player_4,74,84,8114,2497,1,1,2,0,none,0
player_4,75,85,8164,2555,1,1,2,0,none,0
player_4,76,86,8218,2601,1,1,3,0,none,0
player_4,77,87,8269,2653,1,1,3,0,none,0
player_4,78,88,8319,2703,1,1,3,0,none,0
player_4,79,89,8370,2755,1,1,3,0,none,0
player_4,80,90,8421,2811,1,1,4,0,none,0
player_4,81,91,8474,2859,1,1,4,0,none,0
player_4,82,92,8524,2910,1,1,4,0,none,0
player_4,83,93,8590,2975,1,1,4,0,none,0
player_4,84,94,8644,3029,1,2,4,0,none,0
player_4,85,95,8696,3082,1,2,4,0,none,0
player_4,86,96,8749,3132,1,2,4,0,none,0
player_4,87,97,8801,3189,1,2,4,0,none,0
player_4,88,98,8852,3236,1,3,4,0,none,0
player_4,89,99,8903,3289,1,3,4,0,none,0
player_4,90,100,8953,3338,1,3,4,0,none,0
player_4,91,101,9004,3387,1,3,4,0,none,0
player_4,92,103,9055,3439,1,3,5,0,none,0
player_4,0,0,9101,3484,1,3,5,0,none,0
player_4,0,104,9101,3484,1,3,5,1,16_0,1
player_4,93,105,9108,3492,1,3,5,0,none,0
player_4,94,106,9158,3541,1,3,5,0,none,0
player_4,95,108,9208,3592,1,3,5,0,none,0
player_4,96,109,9260,3644,1,3,5,0,none,0
player_4,97,110,9310,3694,1,3,5,0,none,0
player_4,98,111,9362,3746,1,3,5,0,none,0
player_4,99,112,9411,3795,1,3,5,0,none,0
player_4,100,113,9463,3848,1,3,5,0,none,0
player_4,101,115,9512,3898,1,3,5,0,none,0
player_4,102,116,9565,3950,1,3,5,0,none,0
player_4,103,117,9615,3999,1,3,5,0,none,0
player_4,104,118,9666,4050,1,3,5,0,none,0
player_4,105,119,9717,4100,1,3,5,0,none,0
player_4,106,120,9767,4155,1,3,5,0,none,0
player_4,107,121,9817,4204,1,3,5,0,none,0
player_4,108,122,9869,4253,1,3,6,0,none,0
player_4,109,123,9919,4304,1,3,6,0,none,0
player_4,110,124,9970,4354,1,3,6,0,none,0
player_4,111,125,10022,4407,1,3,6,0,none,0
player_4,112,127,10073,4461,1,4,6,0,none,0
player_4,0,0,10107,4490,1,4,6,0,none,0
player_4,0,128,10107,4490,1,4,6,1,14_0,1
player_4,113,129,10123,4507,1,4,6,0,none,0
player_4,114,130,10175,4560,1,4,6,0,none,0
player_4,115,131,10226,4609,1,4,6,0,none,0
player_4,116,132,10277,4661,1,3,6,0,none,0
player_4,117,133,10327,4711,1,3,6,0,none,0
player_4,118,134,10377,4761,1,3,6,0,none,0
player_4,119,135,10428,4811,1,3,6,0,none,0
player_4,120,136,10479,4863,1,4,6,0,none,0
player_4,121,138,10536,4919,1,4,6,0,none,0
player_4,122,139,10587,4973,1,4,6,0,none,0
player_4,123,140,10639,5024,1,4,6,0,none,0
player_4,125,142,10741,5125,1,5,6,0,none,0
player_4,126,143,10791,5183,1,5,6,0,none,0
player_4,127,144,10843,5226,1,5,6,0,none,0
player_4,128,145,10893,5277,1,6,6,0,none,0
player_4,129,146,10945,5329,1,6,6,0,none,0
player_4,130,147,10995,5380,1,6,6,0,none,0
player_4,131,148,11045,5429,1,6,6,0,none,0
player_4,132,150,11095,5479,1,6,7,0,none,0
player_4,0,0,11107,5490,1,6,7,0,none,0
player_4,0,0,11108,5490,1,6,7,1,16_0,0
player_4,133,151,11147,5531,1,6,7,0,none,0
player_4,134,153,11197,5584,1,6,7,0,none,0
player_4,135,154,11248,5633,1,6,7,0,none,0
player_4,136,155,11299,5683,1,6,8,0,none,0
player_4,137,156,11351,5736,1,6,8,0,none,0
player_4,139,158,11452,5836,1,6,8,0,none,0
player_4,140,160,11504,5891,1,6,9,0,none,0
player_4,141,161,11555,5939,1,6,9,0,none,0
player_4,142,162,11608,5992,1,6,9,0,none,0
player_4,143,163,11658,6043,1,6,9,0,none,0
player_4,144,164,11709,6092,1,6,8,0,none,0
player_4,145,165,11760,6145,1,6,8,0,none,0
player_4,146,166,11810,6194,1,6,8,0,none,0
player_4,147,167,11861,6245,1,6,8,0,none,0
player_4,148,168,11912,6296,1,6,7,0,none,0
player_4,149,169,11962,6346,1,6,7,0,none,0
player_4,150,170,12013,6397,1,6,7,0,none,0
player_4,151,171,12068,6452,1,6,7,0,none,0
player_4,0,0,12112,6495,1,6,7,0,none,0
player_4,0,172,12112,6495,1,6,7,1,15_0,1
player_4,152,173,12119,6505,1,6,7,0,none,0
player_4,153,174,12173,6556,1,6,7,0,none,0
player_4,154,176,12224,6608,1,6,7,0,none,0
player_4,155,177,12275,6658,1,6,7,0,none,0
player_4,156,178,12326,6712,1,6,8,0,none,0
player_4,157,179,12376,6761,1,6,8,0,none,0
player_4,158,180,12428,6811,1,6,8,0,none,0
player_4,159,181,12479,6865,1,6,8,0,none,0
player_4,160,183,12533,6917,1,6,9,0,none,0
player_4,161,184,12584,6971,1,6,9,0,none,0
player_4,162,185,12634,7017,1,6,9,0,none,0
player_4,163,186,12684,7068,1,6,9,0,none,0
player_4,164,187,12735,7120,1,7,9,0,none,0
player_4,165,188,12786,7170,1,7,9,0,none,0
player_4,166,189,12837,7221,1,7,9,0,none,0
player_4,167,190,12888,7272,1,7,9,0,none,0
player_4,168,191,12939,7323,1,8,9,0,none,0
player_4,169,192,12990,7374,1,8,9,0,none,0
player_4,170,193,13041,7425,1,8,9,0,none,0
player_4,171,195,13091,7482,1,8,9,0,none,0
player_4,0,0,13113,7496,1,8.0,9.784,0,none,0
player_4,0,196,13113,7496,1,8.0,9.784,1,15_1,1
player_4,172,197,13142,7525,1,8,10,0,none,0
player_4,173,199,13193,7577,1,8,10,0,none,0
player_4,174,200,13245,7629,1,8,10,0,none,0
